Lat,Lon,Name,StopID
38.79568,-77.074151,HUNTINGTON AVE + WEST ENTRANCE TO HUNTINGTON STATION,5001814
38.794846,-77.07235,HUNTINGTON AVE + BISCAYNE DR,5002008
38.795077,-77.072347,HUNTINGTON AVE + FENWICK DR,5001812
38.794488,-77.071072,HUNTINGTON AVE + FARRINGTON AVE,5001813
38.794202,-77.070878,HUNTINGTON AVE + BETW BISCAYNE & BLAINE DR,5001815
38.791944,-77.066976,HUNTINGTON AVE + FOLEY ST,5001811
38.791315,-77.066433,HUNTINGTON AVE + FOLEY ST,5002009
38.801162,-77.071422,EISENHOWER AVE + SWAMP FOX RD,4000495
38.801432,-77.071737,EISENHOWER AVE + SWAMP FOX RD,4000496
38.79068,-77.065602,HUNTINGTON AVE + HUNTING CREEK RD,5001816
38.790375,-77.064619,HUNTINGTON AVE + OLD RICHMOND HWY,5001810
38.801167,-77.06742,MILL RD + EISENHOWER AVE,4001075
38.79063,-77.063293,OLD RICHMOND HWY + CAMERON RUN TER,5001809
38.791257,-77.061213,OLD RICHMOND HWY + FORT HUNT RD,5001808
38.781462,-77.078234,RICHMOND HWY + S KINGS HWY,5001836
38.780983,-77.079116,RICHMOND HWY + S KINGS HWY,5001817
38.804423,-77.063526,DULANY ST + DUKE ST,4001019
38.804364,-77.063302,DULANEY ST + DUKE ST,4000481
38.805523,-77.06182,KING STREET STA + BUS BAY E,4001093
38.807977,-77.086005,DUKE ST + ALEXANDRIA COMMONS,4000056
38.808154,-77.085796,DUKE ST + ALEXANDRIA COMMONS,4000058
38.805954,-77.060615,KING STREET STA + BUS BAY B,4001090
38.806023,-77.060371,KING STREET STA - BUS BAY A,4001089
38.808964,-77.09056,RT 236 DUKE ST + N QUAKER LA,4001085
38.791804,-77.050453,S WASHINGTON ST + HUNTING TOWERS,4000470
38.798442,-77.05091,FRANKLIN ST + S ALFRED ST,4000449
38.792484,-77.049965,GW MEMORIAL PKY + THORNTON WAY,4001088
38.792778,-77.049531,S WASHINGTON ST NORTHBOUND + HUNTING POINT,4000903
38.809128,-77.092447,DUKE ST + NORMANDY HILL DR,4000071
38.794889,-77.049256,S WASHINGTON ST + CHURCH ST,4000003
38.8093,-77.092365,DUKE ST + NORMANDY HILL DR,4000072
38.795,-77.048983,S WASHINGTON ST + CHURCH ST,4001032
38.795995,-77.049025,S WASHINGTON ST + GREEN ST,4000004
38.799651,-77.04983,GIBBON ST + S COLUMBUS ST,4000447
38.773505,-77.080877,RICHMOND HWY + SOUTHGATE DR,5001835
38.796326,-77.04871,S WASHINGTON ST + GREEN ST,4000005
38.773491,-77.081305,RICHMOND HWY + SOUTHGATE DR,5001818
38.797191,-77.048767,GEORGE WASHINGTON MEMORIAL PKY + JEFFERSON ST,4000006
38.781019,-77.053708,GEORGE WASHINGTON MEMORIAL PKY + BELLE HAVEN RD,5001866
38.798065,-77.048366,GEORGE WASHINGTON MEMORIAL PKY + FRANKLIN ST,4000007
38.799178,-77.048354,S WASHINGTON ST + GIBBON ST,4000008
38.809588,-77.094645,DUKE ST + FORT WILLIAMS PKY,4000076
38.809835,-77.094961,DUKE ST + FORT WILLIAMS PKY,4000078
38.813223,-77.089109,N QUAKER LN + TRINITY DR,4000147
38.800112,-77.047917,S WASHINGTON ST + WILKES ST,4000010
38.80063,-77.048035,S WASHINGTON ST + WILKES ST,4000011
38.779702,-77.053145,GEORGE WASHINGTON MEMORIAL PKY + BELLE HAVEN RD,5001867
38.813683,-77.089365,N QUAKER LN + TRINITY DR,4000152
38.80256,-77.047614,S WASHINGTON ST + DUKE ST,4000013
38.802645,-77.047373,S WASHINGTON ST + DUKE ST,4000012
38.803548,-77.047434,S WASHINGTON ST + NORTON CT,4000019
38.810353,-77.098288,DUKE ST + N EARLY ST,4000083
38.815531,-77.089618,N QUAKER LN + STERLING AVE,4000174
38.804783,-77.047172,S WASHINGTON ST + KING ST,4000026
38.804642,-77.04693,S WASHINGTON ST + KING ST,4000025
38.810569,-77.098495,RT 236 DUKE ST + N DONELSON ST,4001086
38.805253,-77.047068,N WASHINGTON ST + KING ST,4000027
38.811757,-77.053131,PENDLETON ST + N WEST ST,4000112
38.81348,-77.055439,E BRADDOCK RD + MT VERNON AVE,4000479
38.811554,-77.05248,PENDLETON ST + N PAYNE ST,4000109
38.805495,-77.046748,N WASHINGTON ST + KING ST,4000028
38.816437,-77.08954,N QUAKER LN + STERLING AVE,4000186
38.813552,-77.053841,BRADDOCK RD STA + BUS BAY D,4000598
38.810879,-77.100433,DUKE ST + N FRENCH ST,4000094
38.811281,-77.050396,PENDLETON ST + N HENRY ST,4000105
38.810797,-77.100814,DUKE ST + S FRENCH ST,4000093
38.807221,-77.046405,N WASHINGTON ST + QUEEN ST,4000043
38.807513,-77.046567,N WASHINGTON ST + QUEEN ST,4000048
38.814001,-77.053559,BRADDOCK ROAD STATION + BUS BAY B,4000469
38.811346,-77.049917,PENDLETON ST + N HENRY ST,4000104
38.814079,-77.053507,BRADDOCK RD STA + BUS BAY A,4000478
38.816037,-77.056882,MT VERNON AVE + E SPRING ST,4000185
38.816136,-77.056737,MT VERNON AVE + E SPRING ST,4000184
38.818148,-77.089373,N QUAKER LN + KEY DR,4000988
38.818373,-77.08954,QUAKER LN + KEY DR,4000215
38.81107,-77.048749,PENDLETON ST + N PATRICK ST,4000101
38.808645,-77.046329,N WASHINGTON ST + PRINCESS ST,4000066
38.817191,-77.056933,MT VERNON AVE + E GLENDALE AVE,4000194
38.811166,-77.102564,DUKE ST + S GORDON ST,4000103
38.817405,-77.057124,MT VERNON AVE + E GLENDALE AVE,4000199
38.809466,-77.045917,N WASHINGTON ST + ORONOCO ST,4000074
38.810859,-77.047037,PENDLETON ST + N COLUMBUS ST,4000095
38.811487,-77.103181,DUKE ST + S GORDON ST,4000108
38.810879,-77.046691,PENDLETON ST + N COLUMBUS ST,4000096
38.818537,-77.057174,MT VERNON AVE + E ALEXANDRIA AVE,4000216
38.810625,-77.045664,N WASHINGTON ST + PENDLETON ST,4000084
38.818798,-77.057381,MT VERNON AVE + E ALEXANDRIA AVE,4000222
38.810904,-77.045844,N WASHINGTON ST + PENDLETON ST,4000100
38.799983,-77.128746,VAN DORN METRO STATION + BUS BAY A,4000483
38.800233,-77.131279,METRO RD + SUMMERS GROVE RD,4001011
38.799275,-77.133873,EISENHOWER AVE + S VAN DORN ST,4000009
38.804369,-77.132126,S PICKETT ST + SHILLING ST,4000023
38.804569,-77.132033,S PICKETT ST + SHILLING ST,4000024
38.803829,-77.134045,S VAN DORN ST + S PICKETT ST,4000020
38.80589,-77.130079,S PICKETT ST + #600,4000031
38.805883,-77.130324,S PICKETT ST + #600,4000032
38.807562,-77.132626,EDSALL RD + S VAN DORN ST,4000049
38.807736,-77.131957,EDSALL RD + S VAN DORN ST,4000460
38.808065,-77.129755,S REYNOLDS ST + EDSALL RD,4000057
38.80749,-77.135061,EDSALL RD + S WHITING ST,4000046
38.807653,-77.134687,EDSALL RD + S WHITING ST,4000052
38.808783,-77.129885,S REYNOLDS ST + ESSEX HOUSE,4000459
38.808911,-77.129641,S REYNOLDS ST + BRENT PLACE,4000069
38.808174,-77.1349,S WHITING ST + EDSALL RD,4000059
38.808157,-77.135077,S WHITING ST + EDSALL RD,4000734
38.810105,-77.128421,S REYNOLDS ST + THE SUMMIT APARTMENTS,4000079
38.807656,-77.138549,EDSALL RD + YOAKUM PKY,4000054
38.810545,-77.128368,S REYNOLDS ST + OAKWOODS APARTMENTS,4000085
38.809742,-77.135814,S WHITING ST + CLAYTON LN,4000077
38.809719,-77.135987,S WHITING ST + CLAYTON LA,4000531
38.808624,-77.138977,YOAKUM PKWY + EDSALL RD,4000063
38.806685,-77.141477,EDSALL RD + EDLANDRIA APARTMENTS,4000037
38.807513,-77.140684,EDSALL RD + LANDMARK RIDGE APARTMENTS,4000045
38.805385,-77.142915,EDSALL RD + EDSALL RIDGE PL,5002213
38.808766,-77.139291,YOAKUM PKY + EDSALL RD,4000068
38.811475,-77.127096,S REYNOLDS ST + #240,4000484
38.805378,-77.143256,EDSALL RD + EDSALL STATION APARTMENTS,5000442
38.81154,-77.132662,STEVENSON AVE + S VAN DORN ST,4000111
38.811988,-77.126385,S REYNOLDS ST + WASHINGTON SUITES HOTEL,4000119
38.812193,-77.131102,S VAN DORN ST + #100,4000126
38.812162,-77.126372,S REYNOLDS ST + WASHINGTON SUITES HOTEL,4000124
38.80316,-77.145659,EDSALL RD + INDEPENDENCE CIR,5000410
38.812384,-77.131391,S VAN DORN ST + STEVENSON AVE,4000132
38.803488,-77.145588,EDSALL RD + INDEPENDENCE CIR,5000412
38.812339,-77.133082,STEVENSON AVE + VAN DORN PLAZA,4000128
38.811627,-77.137107,S WHITING ST + #225,4000736
38.81067,-77.139482,YOAKUM PKY + WATERGATE AT LANDMARK,4000090
38.810798,-77.139256,YOAKUM PKWY + CASCADE AT LANDMARK,4000089
38.812523,-77.124185,DUKE ST + N PAXTON ST,4000136
38.813181,-77.126277,DUKE ST + N RIPLEY ST,4000148
38.812759,-77.123569,DUKE ST + N PAXTON ST,4000138
38.812435,-77.137075,S WHITING ST + STEVENSON AVE,4000129
38.812753,-77.136106,STEVENSON AVE + S WHITING ST,4000139
38.813493,-77.126094,DUKE ST + N RIPLEY ST,4000149
38.8119,-77.119171,DUKE ST + N PICKETT ST,4000117
38.813995,-77.133195,DUKE ST + S WALKER ST,4000161
38.812911,-77.137496,STEVENSON AVE + S WHITING ST,4000141
38.812233,-77.119312,DUKE ST + N PICKETT ST,4000123
38.813016,-77.13775,STEVENSON AVE + S WHITING ST,4000142
38.814437,-77.13212,DUKE ST + S WALKER ST,4000167
38.812405,-77.13991,YOAKUM PKY + STEVENSON AVE,4000133
38.802785,-77.148979,EDSALL RD + BREN MAR DR,5000404
38.812705,-77.139678,YOAKUM PKWY + STEVENSON AVE,4000137
38.799771,-77.149564,INDIAN RUN PKY + BREN MAR DR,5000371
38.811588,-77.116759,DUKE ST + SOMERVELLE ST,4000110
38.811985,-77.117329,DUKE ST + #5005,4000118
38.803101,-77.149208,EDSALL RD + BREN MAR DR,5000407
38.813181,-77.140514,STEVENSON AVE + YOAKUM PKY,4000143
38.801304,-77.150493,INDIAN RUN PKY + HARVEY LN,5000387
38.813888,-77.119248,N PICKETT ST + #400,4000157
38.81313,-77.141278,STEVENSON AVE + #6300,4000146
38.816,-77.128475,N VAN DORN ST + ENTRANCE TO LANDMARK MALL (SB),4000183
38.814093,-77.118999,N PICKETT ST + HOLMES RUN PKY,4000160
38.798566,-77.151849,BREN MAR DR + PHYLLIS LN,5000366
38.815643,-77.121691,HOLMES RUN PKY + GREEN HOUSE CONDOS,4000175
38.815698,-77.12155,HOLMES RUN PKY + GREEN HOUSE CONDOS,4000172
38.816769,-77.124473,HOLMES RUN PKY + PARC VIEW APARTMENTS,4000191
38.817157,-77.131135,LANDMARK MALL NORTH SIDE + RUBY TUESDAY MALL ENTRANCE,4000576
38.816915,-77.124502,HOLMES RUN PKY + PARC VIEW APARTMENTS,4000192
38.811501,-77.146608,STEVENSON AVE + MANCHESTER WAY,5000539
38.810856,-77.147756,STEVENSON AVE + LANDMARK MEW LOOP,5004576
38.811706,-77.111835,DUKE ST + DUKE ST,4000113
38.811971,-77.112121,DUKE ST + DUKE ST,4000115
38.802872,-77.152816,INDIAN RUN PKY + FISKE PL,5000403
38.816921,-77.138084,ANNOUNCEMENT STOP + WEST END OF HOV - RTE 236,0
38.817972,-77.125901,HOLMES RUN PKY + N RIPLEY ST,4000205
38.818059,-77.126393,HOLMES RUN PKY + N RIPLEY ST,4000210
38.818657,-77.127409,HOLMES RUN PKY + N VAN DORN ST,4000218
38.818762,-77.128369,N VAN DORN ST + HOLMES RUN PKY,4000217
38.804749,-77.153564,EDSALL RD + TIMBER FOREST DR,5000436
38.804465,-77.153707,EDSALL RD + INDIAN RUN PKY,5000433
38.818168,-77.13618,LINCOLNIA RD + AKIMBO RD,4000212
38.797598,-77.154822,BREN MAR DR + MERLE PL,5000356
38.81913,-77.128056,HOLMES RUN PKY + N VAN DORN ST,4000224
38.819337,-77.128354,N VAN DORN ST + HOLMES RUN PKY,4000229
38.812182,-77.109402,DUKE ST + S JORDAN ST,4000122
38.80402,-77.154757,INDIAN RUN PKY + ENID PL,5000427
38.811949,-77.108969,DUKE ST + S JORDAN ST,4000120
38.81928,-77.13619,QUANTRELL AVE + N ARMISTEAD ST,4000228
38.818838,-77.138408,LINCOLNIA RD + N BRECKINRIDGE PL,4000219
38.817878,-77.141601,LITTLE RIVER TPKE + OASIS DR,5000577
38.819147,-77.120946,TANEY AVE + N PAXTON ST,4000226
38.817771,-77.142189,LITTLE RIVER TPKE + OASIS DR,5000578
38.818238,-77.117722,TANEY AVE + N PICKETT ST,4000214
38.819154,-77.120494,TANEY AVE + N PAXTON ST,4000225
38.801206,-77.156588,BERYL RD + SHELDON DR,5000385
38.818294,-77.117193,TANEY AVE + N PICKETT ST,4000213
38.804238,-77.156149,EDSALL RD + #6408,5002218
38.817924,-77.115592,TANEY AVE + NAYLOR PL,4000208
38.82036,-77.123434,TANEY AVE + N PELHAM ST,4000238
38.799638,-77.157288,SHELDON DR + MERLE PL,5000369
38.797008,-77.157178,SHELDON DR + BREN MAR DR,5000352
38.818008,-77.115295,TANEY AVE + NAYLOR RD,4001074
38.819671,-77.139505,LINCOLNIA RD + BEAUREGARD ST,5000592
38.820481,-77.136612,QUANTRELL AVE + N BEAUREGARD ST,4000239
38.815841,-77.110872,TANEY AVE + N HOWARD ST,4000180
38.820803,-77.123785,TANEY AVE + N RIPLEY ST,4000240
38.817471,-77.113545,TANEY AVE + N LATHAM ST,4000202
38.815958,-77.11088,TANEY AVE + N HOWARD ST,4000181
38.812247,-77.106332,DUKE ST + S INGRAM ST,4000121
38.820406,-77.138089,N BEAUREGARD ST + QUANTRELL AVE,4000237
38.819922,-77.140163,BEAUREGARD ST + LINCOLNIA RD,5002022
38.821328,-77.136398,N BEAUREGARD ST + QUANTRELL AVE,4000467
38.818821,-77.144329,LITTLE RIVER TPKE + BEAUREGARD ST,5002021
38.811752,-77.104929,DUKE ST + S INGRAM ST,4000114
38.821897,-77.125405,TANEY AVE + N VAN DORN ST,4000256
38.818705,-77.144896,LITTLE RIVER TPKE + MANITOBA DR,5000583
38.822046,-77.1261,N VAN DORN ST + TANEY AVE,4000259
38.81576,-77.108897,N JORDAN ST + TANEY AVE,4000179
38.802115,-77.158855,BERYL RD + PAULA RD,5000397
38.815964,-77.108618,N JORDAN ST + TANEY AVE,4000182
38.822431,-77.125289,N VAN DORN ST + TANEY AVE,4000262
38.803602,-77.159027,EDSALL RD + PAULA RD,5000418
38.820718,-77.14224,BEAUREGARD ST + N CHAMBLISS ST,5002023
38.811487,-77.103181,DUKE ST + S GORDON ST,4000108
38.811166,-77.102564,DUKE ST + S GORDON ST,4000103
38.820915,-77.142951,N CHAMBLISS ST + BEAUREGARD ST,5000608
38.823082,-77.134306,N BEAUREGARD ST + N ARMISTEAD ST,4000267
38.821038,-77.142747,N CHAMBLISS ST + BEAUREGARD ST,5000612
38.823191,-77.134596,N BEAUREGARD ST + N ARMISTEAD ST,4000269
38.81908,-77.147458,LITTLE RIVER TPKE + SOUTHLAND AVE,5000587
38.819372,-77.147773,LITTLE RIVER TPKE + SOUTHLAND AVE,5000590
38.817501,-77.108,N JORDAN ST + N HOWARD ST,4000201
38.823628,-77.124043,N VAN DORN ST + SANGER AVE,4000273
38.802076,-77.161023,EDSALL RD + SULLIVIAN PLACE DR,5000396
38.817656,-77.107832,N JORDAN ST + N HOWARD ST,4000204
38.810797,-77.100814,DUKE ST + S FRENCH ST,4000093
38.822257,-77.142417,N CHAMBLISS ST + LINCOLNIA RD,5000634
38.822291,-77.14275,N CHAMBLISS ST + LINCOLNIA RD,5000633
38.824034,-77.123032,N VAN DORN ST + RICHENBACHER AVE,4000276
38.810879,-77.100433,DUKE ST + N FRENCH ST,4000094
38.824703,-77.132465,N BEAUREGARD ST + N MORGAN ST,4000282
38.823008,-77.141615,N CHAMBLISS ST + KLING DR,5000648
38.818131,-77.106729,N HOWARD ST + N IMBODEN ST,4000211
38.823377,-77.141594,N CHAMBLISS ST + KLING DR,5000654
38.819693,-77.149945,LITTLE RIVER TPKE + BROOKSIDE DR,5000594
38.825162,-77.132089,N BEAUREGARD ST + N MORGAN ST,4000285
38.818055,-77.106275,N HOWARD ST + N IMBODEN ST,4000209
38.825187,-77.132668,N MORGAN ST + N BEAUREGARD ST,4000291
38.819541,-77.150463,LITTLE RIVER TPKE + BROOKSIDE DR,5000593
38.824753,-77.121999,N VAN DORN ST + WYCKLOW CT,4000283
38.8249,-77.122087,N VAN DORN ST + WYCKLOW CT,4000287
38.824553,-77.138779,N MORGAN ST + BANKS PL,4000280
38.824053,-77.14112,N CHAMBLISS ST + N MORGAN ST,4000274
38.824784,-77.138267,N MORGAN ST + BANKS PL,4000281
38.825269,-77.135723,N MORGAN ST + ANDERSON ST,4000292
38.824241,-77.140934,N MORGAN ST + N CHAMBLISS ST,4000277
38.825417,-77.135324,N MORGAN ST + ANDERSON ST,4000294
38.810569,-77.098495,RT 236 DUKE ST + N DONELSON ST,4001086
38.810353,-77.098288,DUKE ST + N EARLY ST,4000083
38.825944,-77.13006,N BEAUREGARD ST + SANGER AVE,4000299
38.826129,-77.130365,N BEAUREGARD ST + SANGER AVE,4000301
38.818894,-77.105103,N HOWARD ST + THE PLAZA APARTMENTS,4000220
38.818998,-77.105232,N HOWARD ST + FOXCHASE APARTMENTS,4000223
38.826142,-77.119642,N VAN DORN ST + MARIS AVE,4000300
38.826397,-77.119581,N VAN DORN ST + MARIS AVE,4000304
38.827568,-77.127524,N BEAUREGARD ST + ROANOKE AVE,4000316
38.766742,-77.169258,FRANCONIA SPRINGFIELD METRO STATION + BUS BAY D,5000070
38.766705,-77.169549,FRANCONIA- SPRINGFIELD STA + BUS BAY C,5003450
38.771329,-77.173575,SPRING MALL DR + JUNCTION BLVD,5004788
38.768481,-77.160547,WALKER LN + #6354,5002202
38.771547,-77.17442,SPRING MALL DR + JUNCTION BLVD,5004807
38.771842,-77.175206,SPRINGFIELD TOWN CTR RDWY + OPPO JC PENNY STORE,5004806
38.773114,-77.173403,SPRINGFIELD MALL ROADWAY + BETWEEN FOODFEST & PARKING DECK A,5002203
38.769404,-77.15906,WALKER LN + #6354,5002211
38.769332,-77.156886,WALKER LN + #6363,5004573
38.767645,-77.155172,BEULAH ST + CHARLES ARRINGTON DR,5004572
38.766911,-77.155056,BEULAH ST + LEWIN DR,5002209
38.769306,-77.154583,WALKER LN + BEULAH ST,5002210
38.775189,-77.178438,LOISDALE CT + #6553,5002204
38.775098,-77.1786,LOISDALE CT + #6564,5002208
38.776353,-77.178584,LOISDALE CT + COMFORT INN,5002207
38.776958,-77.177746,SPRINGFIELD HILTON + MAIN ENTRANCE,5002206
38.777028,-77.178449,LOISDALE CT + SPRINGFIELD HILTON,5002205
38.778842,-77.188856,OLD KEENE MILL RD + SPRING RD,5000177
38.778407,-77.189326,OLD KEENE MILL RD + SPRING RD,5000173
38.778033,-77.191716,OLD KEENE MILL RD + COMMERCE ST,5000165
38.783322,-77.1856,BACKLICK RD + CUMBERLAND AVE,5000222
38.782601,-77.186848,AMHERST AVE + COMMERCE ST,5000215
38.778275,-77.192222,OLD KEENE MILL RD + COMMERCE ST,5000167
38.77914,-77.191583,COMMERCE ST + OLD KEENE MILL RD,5000181
38.78255,-77.187744,COMMERCE ST + AMHERST AVE,5002219
38.780111,-77.191735,COMMERCE ST + MONTICELLO BLVD,5000189
38.777684,-77.193867,OLD KEENE MILL RD + LEE VALLEY DR,5000159
38.783843,-77.187061,AMHERST AVE + CUMBERLAND AVE,5000226
38.782483,-77.189695,COMMERCE ST + #6370,5000211
38.782871,-77.189427,COMMERCE ST + DINWIDDIE ST,5000219
38.777454,-77.195205,OLD KEENE MILL RD + WESTMORE CT,5002216
38.78575,-77.185856,BACKLICK RD + ESSEX AVE,5000240
38.777659,-77.195407,OLD KEENE MILL RD + HANOVER AVE,5000158
38.785896,-77.187372,AMHERST AVE + ESSEX AVE,5000242
38.777235,-77.19708,OLD KEENE MILL RD + HASTINGS ST,5004612
38.777369,-77.19729,OLD KEENE MILL RD + HASTINGS ST,5000156
38.787624,-77.186104,BACKLICK RD + EDGEBROOK DR,5000260
38.789789,-77.186374,BACKLICK RD + FLOYD AVE,5000282
38.789465,-77.187444,AMHERST AVE + FLOYD AVE,5000277
38.775644,-77.2021,OLD KEENE MILL RD + WESTMORE DR,5000140
38.775939,-77.202193,OLD KEENE MILL RD + BYRON AVE,5000143
